WT2015,WT2016,WT2017,WT2018,WT2019,WT2020,WT2021,WT2022,WT2023,WT2024,WT2025,WT2026,WT2027,WT2028,WT2029,WT2030
109.60957784256559,109.60957784256559,109.60957784256559,109.60957784256559,109.60957784256559,109.60957784256559,109.60957784256559,109.60957784256559,109.60957784256559,109.60957784256559,109.60957784256559,109.60957784256559,109.60957784256559,109.60957784256559,109.60957784256559,109.60957784256559
131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557
241.29633935860056,241.29633935860056,241.29633935860056,241.29633935860056,241.29633935860056,241.29633935860056,241.29633935860056,241.29633935860056,241.29633935860056,241.29633935860056,241.29633935860056,241.29633935860056,241.29633935860056,241.29633935860056,241.29633935860056,241.29633935860056
149.81754752186586,149.81754752186586,149.81754752186586,149.81754752186586,149.81754752186586,149.81754752186586,149.81754752186586,149.81754752186586,149.81754752186586,149.81754752186586,149.81754752186586,149.81754752186586,149.81754752186586,149.81754752186586,149.81754752186586,149.81754752186586
580.9129714285714,580.9129714285714,580.9129714285714,580.9129714285714,580.9129714285714,580.9129714285714,580.9129714285714,580.9129714285714,580.9129714285714,580.9129714285714,580.9129714285714,580.9129714285714,580.9129714285714,580.9129714285714,580.9129714285714,580.9129714285714
188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306
127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349
112.92519883381922,112.92519883381922,112.92519883381922,112.92519883381922,112.92519883381922,112.92519883381922,112.92519883381922,112.92519883381922,112.92519883381922,112.92519883381922,112.92519883381922,112.92519883381922,112.92519883381922,112.92519883381922,112.92519883381922,112.92519883381922
126.02594518950437,126.02594518950437,126.02594518950437,126.02594518950437,126.02594518950437,126.02594518950437,126.02594518950437,126.02594518950437,126.02594518950437,126.02594518950437,126.02594518950437,126.02594518950437,126.02594518950437,126.02594518950437,126.02594518950437,126.02594518950437
131.54119766763847,131.54119766763847,131.54119766763847,131.54119766763847,131.54119766763847,131.54119766763847,131.54119766763847,131.54119766763847,131.54119766763847,131.54119766763847,131.54119766763847,131.54119766763847,131.54119766763847,131.54119766763847,131.54119766763847,131.54119766763847
197.64335860058307,197.64335860058307,197.64335860058307,197.64335860058307,197.64335860058307,197.64335860058307,197.64335860058307,197.64335860058307,197.64335860058307,197.64335860058307,197.64335860058307,197.64335860058307,197.64335860058307,197.64335860058307,197.64335860058307,197.64335860058307
133.0777049562682,133.0777049562682,133.0777049562682,133.0777049562682,133.0777049562682,133.0777049562682,133.0777049562682,133.0777049562682,133.0777049562682,133.0777049562682,133.0777049562682,133.0777049562682,133.0777049562682,133.0777049562682,133.0777049562682,133.0777049562682
302.5625457725947,302.5625457725947,302.5625457725947,302.5625457725947,302.5625457725947,302.5625457725947,302.5625457725947,302.5625457725947,302.5625457725947,302.5625457725947,302.5625457725947,302.5625457725947,302.5625457725947,302.5625457725947,302.5625457725947,302.5625457725947
176.5527743440233,176.5527743440233,176.5527743440233,176.5527743440233,176.5527743440233,176.5527743440233,176.5527743440233,176.5527743440233,176.5527743440233,176.5527743440233,176.5527743440233,176.5527743440233,176.5527743440233,176.5527743440233,176.5527743440233,176.5527743440233
109.85218425655977,109.85218425655977,109.85218425655977,109.85218425655977,109.85218425655977,109.85218425655977,109.85218425655977,109.85218425655977,109.85218425655977,109.85218425655977,109.85218425655977,109.85218425655977,109.85218425655977,109.85218425655977,109.85218425655977,109.85218425655977
271.46040349854223,271.46040349854223,271.46040349854223,271.46040349854223,271.46040349854223,271.46040349854223,271.46040349854223,271.46040349854223,271.46040349854223,271.46040349854223,271.46040349854223,271.46040349854223,271.46040349854223,271.46040349854223,271.46040349854223,271.46040349854223
173.99732011661806,173.99732011661806,173.99732011661806,173.99732011661806,173.99732011661806,173.99732011661806,173.99732011661806,173.99732011661806,173.99732011661806,173.99732011661806,173.99732011661806,173.99732011661806,173.99732011661806,173.99732011661806,173.99732011661806,173.99732011661806
127.88592769679298,127.88592769679298,127.88592769679298,127.88592769679298,127.88592769679298,127.88592769679298,127.88592769679298,127.88592769679298,127.88592769679298,127.88592769679298,127.88592769679298,127.88592769679298,127.88592769679298,127.88592769679298,127.88592769679298,127.88592769679298
34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262
114.8337026239067,114.8337026239067,114.8337026239067,114.8337026239067,114.8337026239067,114.8337026239067,114.8337026239067,114.8337026239067,114.8337026239067,114.8337026239067,114.8337026239067,114.8337026239067,114.8337026239067,114.8337026239067,114.8337026239067,114.8337026239067
109.04349620991253,109.04349620991253,109.04349620991253,109.04349620991253,109.04349620991253,109.04349620991253,109.04349620991253,109.04349620991253,109.04349620991253,109.04349620991253,109.04349620991253,109.04349620991253,109.04349620991253,109.04349620991253,109.04349620991253,109.04349620991253
35.533752769679296,35.533752769679296,35.533752769679296,35.533752769679296,35.533752769679296,35.533752769679296,35.533752769679296,35.533752769679296,35.533752769679296,35.533752769679296,35.533752769679296,35.533752769679296,35.533752769679296,35.533752769679296,35.533752769679296,35.533752769679296
114.89839766763849,114.89839766763849,114.89839766763849,114.89839766763849,114.89839766763849,114.89839766763849,114.89839766763849,114.89839766763849,114.89839766763849,114.89839766763849,114.89839766763849,114.89839766763849,114.89839766763849,114.89839766763849,114.89839766763849,114.89839766763849
135.69785422740526,135.69785422740526,135.69785422740526,135.69785422740526,135.69785422740526,135.69785422740526,135.69785422740526,135.69785422740526,135.69785422740526,135.69785422740526,135.69785422740526,135.69785422740526,135.69785422740526,135.69785422740526,135.69785422740526,135.69785422740526
233.2579801749271,233.2579801749271,233.2579801749271,233.2579801749271,233.2579801749271,233.2579801749271,233.2579801749271,233.2579801749271,233.2579801749271,233.2579801749271,233.2579801749271,233.2579801749271,233.2579801749271,233.2579801749271,233.2579801749271,233.2579801749271
106.2454355685131,106.2454355685131,106.2454355685131,106.2454355685131,106.2454355685131,106.2454355685131,106.2454355685131,106.2454355685131,106.2454355685131,106.2454355685131,106.2454355685131,106.2454355685131,106.2454355685131,106.2454355685131,106.2454355685131,106.2454355685131
110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111
246.6175067055393,246.6175067055393,246.6175067055393,246.6175067055393,246.6175067055393,246.6175067055393,246.6175067055393,246.6175067055393,246.6175067055393,246.6175067055393,246.6175067055393,246.6175067055393,246.6175067055393,246.6175067055393,246.6175067055393,246.6175067055393
64.82443381924197,64.82443381924197,64.82443381924197,64.82443381924197,64.82443381924197,64.82443381924197,64.82443381924197,64.82443381924197,64.82443381924197,64.82443381924197,64.82443381924197,64.82443381924197,64.82443381924197,64.82443381924197,64.82443381924197,64.82443381924197
135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688
175.98669271137027,175.98669271137027,175.98669271137027,175.98669271137027,175.98669271137027,175.98669271137027,175.98669271137027,175.98669271137027,175.98669271137027,175.98669271137027,175.98669271137027,175.98669271137027,175.98669271137027,175.98669271137027,175.98669271137027,175.98669271137027
95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495
140.35589737609328,140.35589737609328,140.35589737609328,140.35589737609328,140.35589737609328,140.35589737609328,140.35589737609328,140.35589737609328,140.35589737609328,140.35589737609328,140.35589737609328,140.35589737609328,140.35589737609328,140.35589737609328,140.35589737609328,140.35589737609328
141.31014927113702,141.31014927113702,141.31014927113702,141.31014927113702,141.31014927113702,141.31014927113702,141.31014927113702,141.31014927113702,141.31014927113702,141.31014927113702,141.31014927113702,141.31014927113702,141.31014927113702,141.31014927113702,141.31014927113702,141.31014927113702
77.47231486880466,77.47231486880466,77.47231486880466,77.47231486880466,77.47231486880466,77.47231486880466,77.47231486880466,77.47231486880466,77.47231486880466,77.47231486880466,77.47231486880466,77.47231486880466,77.47231486880466,77.47231486880466,77.47231486880466,77.47231486880466
133.67613411078716,133.67613411078716,133.67613411078716,133.67613411078716,133.67613411078716,133.67613411078716,133.67613411078716,133.67613411078716,133.67613411078716,133.67613411078716,133.67613411078716,133.67613411078716,133.67613411078716,133.67613411078716,133.67613411078716,133.67613411078716
136.39332594752184,136.39332594752184,136.39332594752184,136.39332594752184,136.39332594752184,136.39332594752184,136.39332594752184,136.39332594752184,136.39332594752184,136.39332594752184,136.39332594752184,136.39332594752184,136.39332594752184,136.39332594752184,136.39332594752184,136.39332594752184
142.03796851311952,142.03796851311952,142.03796851311952,142.03796851311952,142.03796851311952,142.03796851311952,142.03796851311952,142.03796851311952,142.03796851311952,142.03796851311952,142.03796851311952,142.03796851311952,142.03796851311952,142.03796851311952,142.03796851311952,142.03796851311952
119.71817842565596,119.71817842565596,119.71817842565596,119.71817842565596,119.71817842565596,119.71817842565596,119.71817842565596,119.71817842565596,119.71817842565596,119.71817842565596,119.71817842565596,119.71817842565596,119.71817842565596,119.71817842565596,119.71817842565596,119.71817842565596
113.3457166180758,113.3457166180758,113.3457166180758,113.3457166180758,113.3457166180758,113.3457166180758,113.3457166180758,113.3457166180758,113.3457166180758,113.3457166180758,113.3457166180758,113.3457166180758,113.3457166180758,113.3457166180758,113.3457166180758,113.3457166180758
139.51486180758016,139.51486180758016,139.51486180758016,139.51486180758016,139.51486180758016,139.51486180758016,139.51486180758016,139.51486180758016,139.51486180758016,139.51486180758016,139.51486180758016,139.51486180758016,139.51486180758016,139.51486180758016,139.51486180758016,139.51486180758016
119.47557201166181,119.47557201166181,119.47557201166181,119.47557201166181,119.47557201166181,119.47557201166181,119.47557201166181,119.47557201166181,119.47557201166181,119.47557201166181,119.47557201166181,119.47557201166181,119.47557201166181,119.47557201166181,119.47557201166181,119.47557201166181
113.6044967930029,113.6044967930029,113.6044967930029,113.6044967930029,113.6044967930029,113.6044967930029,113.6044967930029,113.6044967930029,113.6044967930029,113.6044967930029,113.6044967930029,113.6044967930029,113.6044967930029,113.6044967930029,113.6044967930029,113.6044967930029
95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495,95.48988454810495
179.94926413994168,179.94926413994168,179.94926413994168,179.94926413994168,179.94926413994168,179.94926413994168,179.94926413994168,179.94926413994168,179.94926413994168,179.94926413994168,179.94926413994168,179.94926413994168,179.94926413994168,179.94926413994168,179.94926413994168,179.94926413994168
87.66178425655977,87.66178425655977,87.66178425655977,87.66178425655977,87.66178425655977,87.66178425655977,87.66178425655977,87.66178425655977,87.66178425655977,87.66178425655977,87.66178425655977,87.66178425655977,87.66178425655977,87.66178425655977,87.66178425655977,87.66178425655977
110.12713819241982,110.12713819241982,110.12713819241982,110.12713819241982,110.12713819241982,110.12713819241982,110.12713819241982,110.12713819241982,110.12713819241982,110.12713819241982,110.12713819241982,110.12713819241982,110.12713819241982,110.12713819241982,110.12713819241982,110.12713819241982
198.01535510204081,198.01535510204081,198.01535510204081,198.01535510204081,198.01535510204081,198.01535510204081,198.01535510204081,198.01535510204081,198.01535510204081,198.01535510204081,198.01535510204081,198.01535510204081,198.01535510204081,198.01535510204081,198.01535510204081,198.01535510204081
135.40672653061225,135.40672653061225,135.40672653061225,135.40672653061225,135.40672653061225,135.40672653061225,135.40672653061225,135.40672653061225,135.40672653061225,135.40672653061225,135.40672653061225,135.40672653061225,135.40672653061225,135.40672653061225,135.40672653061225,135.40672653061225
65.50373177842565,65.50373177842565,65.50373177842565,65.50373177842565,65.50373177842565,65.50373177842565,65.50373177842565,65.50373177842565,65.50373177842565,65.50373177842565,65.50373177842565,65.50373177842565,65.50373177842565,65.50373177842565,65.50373177842565,65.50373177842565
117.85819591836734,117.85819591836734,117.85819591836734,117.85819591836734,117.85819591836734,117.85819591836734,117.85819591836734,117.85819591836734,117.85819591836734,117.85819591836734,117.85819591836734,117.85819591836734,117.85819591836734,117.85819591836734,117.85819591836734,117.85819591836734
99.88914752186588,99.88914752186588,99.88914752186588,99.88914752186588,99.88914752186588,99.88914752186588,99.88914752186588,99.88914752186588,99.88914752186588,99.88914752186588,99.88914752186588,99.88914752186588,99.88914752186588,99.88914752186588,99.88914752186588,99.88914752186588
91.99635218658892,91.99635218658892,91.99635218658892,91.99635218658892,91.99635218658892,91.99635218658892,91.99635218658892,91.99635218658892,91.99635218658892,91.99635218658892,91.99635218658892,91.99635218658892,91.99635218658892,91.99635218658892,91.99635218658892,91.99635218658892
130.76485714285712,130.76485714285712,130.76485714285712,130.76485714285712,130.76485714285712,130.76485714285712,130.76485714285712,130.76485714285712,130.76485714285712,130.76485714285712,130.76485714285712,130.76485714285712,130.76485714285712,130.76485714285712,130.76485714285712,130.76485714285712
112.39146472303206,112.39146472303206,112.39146472303206,112.39146472303206,112.39146472303206,112.39146472303206,112.39146472303206,112.39146472303206,112.39146472303206,112.39146472303206,112.39146472303206,112.39146472303206,112.39146472303206,112.39146472303206,112.39146472303206,112.39146472303206
137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333
155.7694915451895,155.7694915451895,155.7694915451895,155.7694915451895,155.7694915451895,155.7694915451895,155.7694915451895,155.7694915451895,155.7694915451895,155.7694915451895,155.7694915451895,155.7694915451895,155.7694915451895,155.7694915451895,155.7694915451895,155.7694915451895
156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755
96.42796268221574,96.42796268221574,96.42796268221574,96.42796268221574,96.42796268221574,96.42796268221574,96.42796268221574,96.42796268221574,96.42796268221574,96.42796268221574,96.42796268221574,96.42796268221574,96.42796268221574,96.42796268221574,96.42796268221574,96.42796268221574
34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262,34.56332711370262
100.34201282798833,100.34201282798833,100.34201282798833,100.34201282798833,100.34201282798833,100.34201282798833,100.34201282798833,100.34201282798833,100.34201282798833,100.34201282798833,100.34201282798833,100.34201282798833,100.34201282798833,100.34201282798833,100.34201282798833,100.34201282798833
101.9593889212828,101.9593889212828,101.9593889212828,101.9593889212828,101.9593889212828,101.9593889212828,101.9593889212828,101.9593889212828,101.9593889212828,101.9593889212828,101.9593889212828,101.9593889212828,101.9593889212828,101.9593889212828,101.9593889212828,101.9593889212828
89.37620291545188,89.37620291545188,89.37620291545188,89.37620291545188,89.37620291545188,89.37620291545188,89.37620291545188,89.37620291545188,89.37620291545188,89.37620291545188,89.37620291545188,89.37620291545188,89.37620291545188,89.37620291545188,89.37620291545188,89.37620291545188
92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664
153.61838134110786,153.61838134110786,153.61838134110786,153.61838134110786,153.61838134110786,153.61838134110786,153.61838134110786,153.61838134110786,153.61838134110786,153.61838134110786,153.61838134110786,153.61838134110786,153.61838134110786,153.61838134110786,153.61838134110786,153.61838134110786
91.36557551020408,91.36557551020408,91.36557551020408,91.36557551020408,91.36557551020408,91.36557551020408,91.36557551020408,91.36557551020408,91.36557551020408,91.36557551020408,91.36557551020408,91.36557551020408,91.36557551020408,91.36557551020408,91.36557551020408,91.36557551020408
129.7459102040816,129.7459102040816,129.7459102040816,129.7459102040816,129.7459102040816,129.7459102040816,129.7459102040816,129.7459102040816,129.7459102040816,129.7459102040816,129.7459102040816,129.7459102040816,129.7459102040816,129.7459102040816,129.7459102040816,129.7459102040816
136.0860244897959,136.0860244897959,136.0860244897959,136.0860244897959,136.0860244897959,136.0860244897959,136.0860244897959,136.0860244897959,136.0860244897959,136.0860244897959,136.0860244897959,136.0860244897959,136.0860244897959,136.0860244897959,136.0860244897959,136.0860244897959
144.36699008746356,144.36699008746356,144.36699008746356,144.36699008746356,144.36699008746356,144.36699008746356,144.36699008746356,144.36699008746356,144.36699008746356,144.36699008746356,144.36699008746356,144.36699008746356,144.36699008746356,144.36699008746356,144.36699008746356,144.36699008746356
137.26670903790088,137.26670903790088,137.26670903790088,137.26670903790088,137.26670903790088,137.26670903790088,137.26670903790088,137.26670903790088,137.26670903790088,137.26670903790088,137.26670903790088,137.26670903790088,137.26670903790088,137.26670903790088,137.26670903790088,137.26670903790088
109.83601049562681,109.83601049562681,109.83601049562681,109.83601049562681,109.83601049562681,109.83601049562681,109.83601049562681,109.83601049562681,109.83601049562681,109.83601049562681,109.83601049562681,109.83601049562681,109.83601049562681,109.83601049562681,109.83601049562681,109.83601049562681
124.68352303206997,124.68352303206997,124.68352303206997,124.68352303206997,124.68352303206997,124.68352303206997,124.68352303206997,124.68352303206997,124.68352303206997,124.68352303206997,124.68352303206997,124.68352303206997,124.68352303206997,124.68352303206997,124.68352303206997,124.68352303206997
123.90718250728862,123.90718250728862,123.90718250728862,123.90718250728862,123.90718250728862,123.90718250728862,123.90718250728862,123.90718250728862,123.90718250728862,123.90718250728862,123.90718250728862,123.90718250728862,123.90718250728862,123.90718250728862,123.90718250728862,123.90718250728862
128.1123603498542,128.1123603498542,128.1123603498542,128.1123603498542,128.1123603498542,128.1123603498542,128.1123603498542,128.1123603498542,128.1123603498542,128.1123603498542,128.1123603498542,128.1123603498542,128.1123603498542,128.1123603498542,128.1123603498542,128.1123603498542
126.96402332361515,126.96402332361515,126.96402332361515,126.96402332361515,126.96402332361515,126.96402332361515,126.96402332361515,126.96402332361515,126.96402332361515,126.96402332361515,126.96402332361515,126.96402332361515,126.96402332361515,126.96402332361515,126.96402332361515,126.96402332361515
206.44188454810495,206.44188454810495,206.44188454810495,206.44188454810495,206.44188454810495,206.44188454810495,206.44188454810495,206.44188454810495,206.44188454810495,206.44188454810495,206.44188454810495,206.44188454810495,206.44188454810495,206.44188454810495,206.44188454810495,206.44188454810495
110.49913469387754,110.49913469387754,110.49913469387754,110.49913469387754,110.49913469387754,110.49913469387754,110.49913469387754,110.49913469387754,110.49913469387754,110.49913469387754,110.49913469387754,110.49913469387754,110.49913469387754,110.49913469387754,110.49913469387754,110.49913469387754
47.049470553935855,47.049470553935855,47.049470553935855,47.049470553935855,47.049470553935855,47.049470553935855,47.049470553935855,47.049470553935855,47.049470553935855,47.049470553935855,47.049470553935855,47.049470553935855,47.049470553935855,47.049470553935855,47.049470553935855,47.049470553935855
92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664,92.36834868804664
124.66734927113701,124.66734927113701,124.66734927113701,124.66734927113701,124.66734927113701,124.66734927113701,124.66734927113701,124.66734927113701,124.66734927113701,124.66734927113701,124.66734927113701,124.66734927113701,124.66734927113701,124.66734927113701,124.66734927113701,124.66734927113701
182.44002332361515,182.44002332361515,182.44002332361515,182.44002332361515,182.44002332361515,182.44002332361515,182.44002332361515,182.44002332361515,182.44002332361515,182.44002332361515,182.44002332361515,182.44002332361515,182.44002332361515,182.44002332361515,182.44002332361515,182.44002332361515
127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349,127.44923615160349
86.75605364431486,86.75605364431486,86.75605364431486,86.75605364431486,86.75605364431486,86.75605364431486,86.75605364431486,86.75605364431486,86.75605364431486,86.75605364431486,86.75605364431486,86.75605364431486,86.75605364431486,86.75605364431486,86.75605364431486,86.75605364431486
125.0231720116618,125.0231720116618,125.0231720116618,125.0231720116618,125.0231720116618,125.0231720116618,125.0231720116618,125.0231720116618,125.0231720116618,125.0231720116618,125.0231720116618,125.0231720116618,125.0231720116618,125.0231720116618,125.0231720116618,125.0231720116618
166.16921982507287,166.16921982507287,166.16921982507287,166.16921982507287,166.16921982507287,166.16921982507287,166.16921982507287,166.16921982507287,166.16921982507287,166.16921982507287,166.16921982507287,166.16921982507287,166.16921982507287,166.16921982507287,166.16921982507287,166.16921982507287
290.20579241982506,290.20579241982506,290.20579241982506,290.20579241982506,290.20579241982506,290.20579241982506,290.20579241982506,290.20579241982506,290.20579241982506,290.20579241982506,290.20579241982506,290.20579241982506,290.20579241982506,290.20579241982506,290.20579241982506,290.20579241982506
98.6275941690962,98.6275941690962,98.6275941690962,98.6275941690962,98.6275941690962,98.6275941690962,98.6275941690962,98.6275941690962,98.6275941690962,98.6275941690962,98.6275941690962,98.6275941690962,98.6275941690962,98.6275941690962,98.6275941690962,98.6275941690962
158.64842099125363,158.64842099125363,158.64842099125363,158.64842099125363,158.64842099125363,158.64842099125363,158.64842099125363,158.64842099125363,158.64842099125363,158.64842099125363,158.64842099125363,158.64842099125363,158.64842099125363,158.64842099125363,158.64842099125363,158.64842099125363
129.22834985422742,129.22834985422742,129.22834985422742,129.22834985422742,129.22834985422742,129.22834985422742,129.22834985422742,129.22834985422742,129.22834985422742,129.22834985422742,129.22834985422742,129.22834985422742,129.22834985422742,129.22834985422742,129.22834985422742,129.22834985422742
130.3443393586006,130.3443393586006,130.3443393586006,130.3443393586006,130.3443393586006,130.3443393586006,130.3443393586006,130.3443393586006,130.3443393586006,130.3443393586006,130.3443393586006,130.3443393586006,130.3443393586006,130.3443393586006,130.3443393586006,130.3443393586006
99.63036734693877,99.63036734693877,99.63036734693877,99.63036734693877,99.63036734693877,99.63036734693877,99.63036734693877,99.63036734693877,99.63036734693877,99.63036734693877,99.63036734693877,99.63036734693877,99.63036734693877,99.63036734693877,99.63036734693877,99.63036734693877
137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333,137.71957434402333
143.86560349854227,143.86560349854227,143.86560349854227,143.86560349854227,143.86560349854227,143.86560349854227,143.86560349854227,143.86560349854227,143.86560349854227,143.86560349854227,143.86560349854227,143.86560349854227,143.86560349854227,143.86560349854227,143.86560349854227,143.86560349854227
151.93631020408162,151.93631020408162,151.93631020408162,151.93631020408162,151.93631020408162,151.93631020408162,151.93631020408162,151.93631020408162,151.93631020408162,151.93631020408162,151.93631020408162,151.93631020408162,151.93631020408162,151.93631020408162,151.93631020408162,151.93631020408162
81.20845364431486,81.20845364431486,81.20845364431486,81.20845364431486,81.20845364431486,81.20845364431486,81.20845364431486,81.20845364431486,81.20845364431486,81.20845364431486,81.20845364431486,81.20845364431486,81.20845364431486,81.20845364431486,81.20845364431486,81.20845364431486
289.8661434402332,289.8661434402332,289.8661434402332,289.8661434402332,289.8661434402332,289.8661434402332,289.8661434402332,289.8661434402332,289.8661434402332,289.8661434402332,289.8661434402332,289.8661434402332,289.8661434402332,289.8661434402332,289.8661434402332,289.8661434402332
129.03426472303207,129.03426472303207,129.03426472303207,129.03426472303207,129.03426472303207,129.03426472303207,129.03426472303207,129.03426472303207,129.03426472303207,129.03426472303207,129.03426472303207,129.03426472303207,129.03426472303207,129.03426472303207,129.03426472303207,129.03426472303207
110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111,110.62852478134111
188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306,188.7316163265306
135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688,135.8272443148688
105.58231137026239,105.58231137026239,105.58231137026239,105.58231137026239,105.58231137026239,105.58231137026239,105.58231137026239,105.58231137026239,105.58231137026239,105.58231137026239,105.58231137026239,105.58231137026239,105.58231137026239,105.58231137026239,105.58231137026239,105.58231137026239
131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557,131.79997784256557
111.79303556851312,111.79303556851312,111.79303556851312,111.79303556851312,111.79303556851312,111.79303556851312,111.79303556851312,111.79303556851312,111.79303556851312,111.79303556851312,111.79303556851312,111.79303556851312,111.79303556851312,111.79303556851312,111.79303556851312,111.79303556851312
156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755,156.3517469387755
124.60265422740525,124.60265422740525,124.60265422740525,124.60265422740525,124.60265422740525,124.60265422740525,124.60265422740525,124.60265422740525,124.60265422740525,124.60265422740525,124.60265422740525,124.60265422740525,124.60265422740525,124.60265422740525,124.60265422740525,124.60265422740525
56.83459591836734,56.83459591836734,56.83459591836734,56.83459591836734,56.83459591836734,56.83459591836734,56.83459591836734,56.83459591836734,56.83459591836734,56.83459591836734,56.83459591836734,56.83459591836734,56.83459591836734,56.83459591836734,56.83459591836734,56.83459591836734
374.6489982507288,374.6489982507288,374.6489982507288,374.6489982507288,374.6489982507288,374.6489982507288,374.6489982507288,374.6489982507288,374.6489982507288,374.6489982507288,374.6489982507288,374.6489982507288,374.6489982507288,374.6489982507288,374.6489982507288,374.6489982507288
132.4954495626822,132.4954495626822,132.4954495626822,132.4954495626822,132.4954495626822,132.4954495626822,132.4954495626822,132.4954495626822,132.4954495626822,132.4954495626822,132.4954495626822,132.4954495626822,132.4954495626822,132.4954495626822,132.4954495626822,132.4954495626822
