,weight,GTI,pitax,table_row
27082,10.861870604760709,24432529.39498575,6153758.818495725,84
14204,10.861870604760709,24432529.39498575,6153758.818495725,84
18665,10.861870604760709,24432529.39498575,6153758.818495725,84
28821,10.861870604760709,24432529.39498575,6153758.818495725,84
29379,10.861870604760709,24432529.39498575,6153758.818495725,84
22162,10.861870604760709,24432529.39498575,6153758.818495725,84
17676,10.861870604760709,24432529.39498575,6153758.818495725,84
17616,10.861870604760709,24432529.39498575,6153758.818495725,84
21995,10.861870604760709,24432529.39498575,6153758.818495725,84
15369,10.861870604760709,24432529.39498575,6153758.818495725,84
26406,10.861870604760709,24432529.39498575,6153758.818495725,84
27830,10.861870604760709,24432529.39498575,6153758.818495725,84
16775,10.861870604760709,24432529.39498575,6153758.818495725,84
15858,10.861870604760709,24432529.39498575,6153758.818495725,84
13749,10.861870604760709,24432529.39498575,6153758.818495725,84
26162,10.861870604760709,24432529.39498575,6153758.818495725,84
15693,10.861870604760709,24432529.39498575,6153758.818495725,84
16681,10.861870604760709,24432728.348639462,6153818.504591838,84
21198,10.861870604760709,24435699.678206906,6154709.903462072,84
14515,10.861870604760709,24435747.254080623,6154724.176224187,84
19581,10.861870604760709,24436359.252819765,6154907.775845929,84
29848,10.861870604760709,24436698.77155491,6155009.6314664725,84
16721,10.861870604760709,24436698.771554913,6155009.631466473,84
15573,10.861870604760709,24436698.771554913,6155009.631466473,84
17218,10.861870604760709,24436698.771554913,6140009.631466473,84
14969,10.861870604760709,24436698.771554913,6125009.631466473,84
20792,10.861870604760709,24436698.771554913,6155009.631466473,84
18051,10.861870604760709,24436698.771554913,6155009.631466473,84
28285,10.861870604760709,24436698.771554913,6155009.631466473,84
28258,10.861870604760709,24438050.358876344,6155415.107662903,84
22516,10.861870604760709,24438050.358876344,6155415.107662903,84
15385,10.861870604760709,24438738.522264227,6140621.556679268,84
21911,10.861870604760709,24438943.487778354,6155683.046333506,84
15437,10.861870604760709,24438943.487778354,6155683.046333506,84
14734,10.861870604760709,24439830.12906121,6155949.038718363,84
16631,10.861870604760709,24439899.33033207,6128969.799099621,84
25630,10.861870604760709,24441023.850983508,6156307.155295053,84
14060,10.861870604760709,24442312.724653225,6129693.817395967,84
18032,10.861870604760709,24443339.931017514,6130001.979305254,84
18292,10.861870604760709,24443339.931017514,6130001.979305254,84
29922,10.861870604760709,24443339.931017514,6130001.979305254,84
29821,10.861870604760709,24443339.931017514,6130001.979305254,84
18352,10.861870604760709,24443339.931017514,6130001.979305254,84
23890,10.861870604760709,24443339.931017514,6130001.979305254,84
18380,10.861870604760709,24443339.931017514,6130001.979305254,84
17777,10.861870604760709,24443339.931017514,6130001.979305254,84
27013,10.861870604760709,24443339.931017514,6130001.979305254,84
16702,10.861870604760709,24443339.931017514,6130001.979305254,84
19805,10.861870604760709,24443393.994510375,6134518.198353113,84
21441,10.861870604760709,24443393.994510375,6134518.198353113,84
25448,10.861870604760709,24443393.994510375,6130018.198353113,84
14702,10.861870604760709,24448430.549504973,6158529.164851491,84
26383,10.861870604760709,24451447.292406414,6159434.187721924,84
24365,10.861870604760709,24451836.549554992,6159550.964866498,84
15145,10.861870604760709,24452952.420047566,6159885.7260142695,84
26446,10.861870604760709,24455393.927385002,6144118.178215501,84
16066,10.861870604760709,24456161.628983583,6160848.488695075,84
21354,10.861870604760709,24457450.50265331,6161235.150795992,84
16579,10.861870604760709,24460140.702057894,6128292.210617368,84
18570,10.861870604760709,24460140.702057894,6128292.210617368,84
21516,10.861870604760709,24461819.914146047,6162545.974243814,84
22933,10.861870604760709,24462454.619552188,6137236.385865656,84
21633,10.861870604760709,24462843.876700763,6155353.163010228,84
14575,10.861870604760709,24463804.044333916,6163141.213300175,84
23064,10.861870604760709,24465068.963145737,6145520.68894372,84
18139,10.861870604760709,24467168.956129357,6164150.686838807,84
21569,10.861870604760709,24469136.867269367,6136991.06018081,84
27329,10.861870604760709,24469136.867269367,6136991.06018081,84
19382,10.861870604760709,24469876.463961177,6146212.939188353,84
15626,10.861870604760709,24469930.51934451,6164979.155803353,84
26905,10.861870604760709,24469930.51934451,6164979.155803353,84
27058,10.861870604760709,24469930.51934451,6164979.155803353,84
27598,10.861870604760709,24470635.06802549,6154690.520407646,84
18978,10.861870604760709,24471299.406983666,6165389.8220951,84
14081,10.861870604760709,24472380.676840812,6165714.203052243,84
14453,10.861870604760709,24472666.1320831,6165799.839624929,84
26117,10.861870604760709,24473161.353677675,6165948.406103303,84
24293,10.861870604760709,24473894.454640828,6166168.336392248,84
28364,10.861870604760709,24484274.645269442,6139282.3935808325,84
22995,10.861870604760709,24484274.645269442,6169282.3935808325,84
17052,10.861870604760709,24486325.543870993,6169897.663161297,84
24546,10.861870604760709,24489332.82566118,6068799.847698353,84
14119,10.861870604760709,24489841.022494044,6170952.306748213,84
14219,10.861870604760709,24493119.19617314,6171935.758851942,84
26990,10.861870604760709,24496990.37878951,6139347.113636853,84
24316,10.861870604760709,24496992.541329224,6146097.762398767,84
24559,10.861870604760709,24497081.340616245,6173124.402184873,84
17773,10.861870604760709,24499472.97438153,6153591.892314458,84
18378,10.861870604760709,24501440.885521535,6174432.26565646,84
16125,10.861870604760709,24501574.962983817,6174472.488895145,84
13406,10.861870604760709,24501574.962983817,6151972.488895145,84
27526,10.861870604760709,24501574.962983817,6174472.488895145,84
14806,10.861870604760709,24501574.96298382,6144472.488895146,84
23061,10.861870604760709,24504256.512229547,6175276.9536688635,84
29218,10.861870604760709,24506418.64646765,6175925.593940294,84
25660,10.861870604760709,24507145.665287845,6176143.699586353,84
15491,10.861870604760709,24509476.883099858,6155843.0649299575,84
27601,10.861870604760709,24512387.661555298,6177716.298466589,84
18350,10.861870604760709,24520034.401985057,6180010.320595517,84
14167,10.861870604760709,24522313.718843926,6180694.115653178,84
30181,10.861870604760709,24523200.36012679,6180960.108038037,84
27447,10.861870604760709,24523200.36012679,6173460.108038037,84
25858,10.861870604760709,24523200.36012679,6180960.108038037,84
26781,10.861870604760709,24523200.36012679,6180960.108038037,84
19867,10.861870604760709,24523200.36012679,6180960.108038037,84
26537,10.861870604760709,24525550.500161298,6169665.150048389,84
25276,10.861870604760709,24525550.500161298,6169665.150048389,84
20840,10.861870604760709,24525550.500161298,6169665.150048389,84
22406,10.861870604760709,24525550.500161298,6169665.150048389,84
29459,10.861870604760709,24525550.500161298,6169665.150048389,84
26455,10.861870604760709,24525550.500161298,6169665.150048389,84
17618,10.861870604760709,24525550.500161298,6169665.150048389,84
27870,10.861870604760709,24525550.500161298,6169665.150048389,84
23832,10.861870604760709,24525550.500161298,6169665.150048389,84
26688,10.861870604760709,24525550.500161298,6169665.150048389,84
13460,10.861870604760709,24525550.500161298,6169665.150048389,84
24906,10.861870604760709,24525550.500161298,6169665.150048389,84
14118,10.861870604760709,24529687.979269676,6182906.393780903,84
15797,10.861870604760709,24530769.24912682,6162230.774738046,84
16068,10.861870604760709,24532672.28407541,6183801.685222623,84
26059,10.861870604760709,24537213.617475435,6185164.08524263,84
29442,10.861870604760709,24537213.617475435,6185164.08524263,84
22491,10.861870604760709,24537213.617475435,6185164.08524263,84
18427,10.861870604760709,24537213.617475435,6185164.08524263,84
14473,10.861870604760709,24537213.617475435,6185164.08524263,84
29450,10.861870604760709,24537213.617475435,6185164.08524263,84
15101,10.861870604760709,24537213.617475435,6185164.08524263,84
20440,10.861870604760709,24537213.617475435,6185164.08524263,84
26378,10.861870604760709,24537213.617475435,6185164.08524263,84
29334,10.861870604760709,24537213.617475435,6185164.08524263,84
18323,10.861870604760709,24537213.617475435,6185164.08524263,84
24304,10.861870604760709,24537213.617475435,6185164.08524263,84
29795,10.861870604760709,24537213.617475435,6185164.08524263,84
21462,10.861870604760709,24537213.617475435,6185164.08524263,84
22252,10.861870604760709,24537213.617475435,6185164.08524263,84
26204,10.861870604760709,24537213.617475435,6185164.08524263,84
28459,10.861870604760709,24537213.617475435,6185164.08524263,84
15320,10.861870604760709,24537213.617475435,6185164.08524263,84
15511,10.861870604760709,24537213.617475435,6185164.08524263,84
16729,10.861870604760709,24537213.617475435,6185164.08524263,84
20915,10.861870604760709,24537213.617475435,6185164.08524263,84
17754,10.861870604760709,24537213.617475435,6185164.08524263,84
23470,10.861870604760709,24537213.617475435,6185164.08524263,84
27839,10.861870604760709,24537213.617475435,6185164.08524263,84
21562,10.861870604760709,24537213.617475435,6185164.08524263,84
20467,10.861870604760709,24537213.617475435,6185164.08524263,84
30033,10.861870604760709,24537213.617475435,6185164.08524263,84
23425,10.861870604760709,24537213.617475435,6185164.08524263,84
29593,10.861870604760709,24537213.617475435,6185164.08524263,84
28042,10.861870604760709,24537213.617475435,6185164.08524263,84
15917,10.861870604760709,24537213.617475435,6185164.08524263,84
29584,10.861870604760709,24537213.617475435,6185164.08524263,84
20795,10.861870604760709,24537213.617475435,6185164.08524263,84
22770,10.861870604760709,24537213.617475435,6185164.08524263,84
15865,10.861870604760709,24537213.617475435,6185164.08524263,84
13885,10.861870604760709,24537213.617475435,6185164.08524263,84
21314,10.861870604760709,24537213.617475435,6185164.08524263,84
13882,10.861870604760709,24537213.617475435,6185164.08524263,84
24214,10.861870604760709,24537213.617475435,6185164.08524263,84
22163,10.861870604760709,24537213.617475435,6185164.08524263,84
15167,10.861870604760709,24537213.617475435,6185164.08524263,84
18770,10.861870604760709,24537213.617475435,6185164.08524263,84
29202,10.861870604760709,24537213.617475435,6185164.08524263,84
22908,10.861870604760709,24537227.403666116,6185168.221099835,84
18247,10.861870604760709,24537227.403666116,6185168.221099835,84
24628,10.861870604760709,24537227.403666116,6185168.221099835,84
29860,10.861870604760709,24537227.403666116,6185168.221099835,84
19572,10.861870604760709,24537227.403666116,6185168.221099835,84
22757,10.861870604760709,24537227.403666116,6185168.221099835,84
25033,10.861870604760709,24537227.403666116,6185168.221099835,84
13728,10.861870604760709,24537227.403666116,6185168.221099835,84
21590,10.861870604760709,24537227.403666116,6185168.221099835,84
26267,10.861870604760709,24538572.23305094,6185571.669915281,84
15078,10.861870604760709,24538852.822578873,6183405.846773662,84
14714,10.861870604760709,24541651.148969173,6186495.344690752,84
16861,10.861870604760709,24541651.148969173,6186495.344690752,84
30146,10.861870604760709,24541651.148969173,6186495.344690752,84
13564,10.861870604760709,24544475.42583604,6187342.627750812,84
21914,10.861870604760709,24545855.12617377,6171256.53785213,84
26534,10.861870604760709,24545867.69593585,6166760.308780755,84
26773,10.861870604760709,24545867.69593585,6166760.308780755,84
14388,10.861870604760709,24549505.493211497,6188851.647963448,84
15771,10.861870604760709,24555465.452664096,5822662.635799228,84
15721,10.861870604760709,24555465.452664096,5822662.635799228,84
28509,10.861870604760709,24558798.466998756,6191639.540099626,84
26336,10.861870604760709,24558798.466998756,6191639.540099626,84
28271,10.861870604760709,24559083.212657697,6191724.963797309,84
20109,10.861870604760709,24560785.30036127,6169735.590108381,84
29445,10.861870604760709,24561751.955613554,6190275.586684066,84
23909,10.861870604760709,24562588.250268694,6132776.475080608,84
20925,10.861870604760709,24563218.157539852,6189965.447261956,84
22233,10.861870604760709,24566420.878856733,6166926.2636570195,84
28529,10.861870604760709,24566451.154412724,6193935.346323817,84
14805,10.861870604760709,24566451.154412724,6193935.346323817,84
19890,10.861870604760709,24566451.42473019,6193935.427419056,84
16649,10.861870604760709,24569694.96398417,6194908.489195251,84
21598,10.861870604760709,24578243.483474784,6170473.045042435,84
23926,10.861870604760709,24578477.679767903,6187043.303930371,84
23299,10.861870604760709,24579058.76094708,6191717.628284124,84
28742,10.861870604760709,24579541.818255756,6197862.545476726,84
18259,10.861870604760709,24581273.201614514,6198381.960484354,84
22755,10.861870604760709,24586874.179474548,6200062.253842364,84
24056,10.861870604760709,24586874.179474548,6200062.253842364,84
14770,10.861870604760709,24586874.179474548,6200062.253842364,84
14464,10.861870604760709,24586874.179474548,6200062.253842364,84
27136,10.861870604760709,24588958.867759127,6200687.660327738,84
25087,10.861870604760709,24594719.873558007,6202415.962067402,84
25266,10.861870604760709,24594719.873558007,6172415.962067402,84
20346,10.861870604760709,24594719.873558007,6172415.962067402,84
22299,10.861870604760709,24594719.873558007,6172415.962067402,84
24035,10.861870604760709,24594719.873558007,6202415.962067402,84
23112,10.861870604760709,24594719.873558007,6202415.962067402,84
20471,10.861870604760709,24594719.873558007,6172415.962067402,84
28482,10.861870604760709,24594719.873558007,6172415.962067402,84
29961,10.861870604760709,24594719.873558007,6073868.962067402,84
19350,10.861870604760709,24594719.873558007,6172415.962067402,84
22483,10.861870604760709,24594719.873558007,6172415.962067402,84
25434,10.861870604760709,24594719.873558007,6172415.962067402,84
24019,10.861870604760709,24594719.873558007,6083618.962067402,84
23070,10.861870604760709,24594719.873558007,6172415.962067402,84
28939,10.861870604760709,24594719.873558007,6172415.962067402,84
16368,10.861870604760709,24594719.873558007,6172415.962067402,84
26597,10.861870604760709,24594719.873558007,6172415.962067402,84
26608,10.861870604760709,24594719.873558007,6202415.962067402,84
13376,10.861870604760709,24594719.873558007,6172415.962067402,84
20551,10.861870604760709,24594719.873558007,6172415.962067402,84
16991,10.861870604760709,24594719.873558007,6179915.962067402,84
28494,10.861870604760709,24594719.873558007,6083618.962067402,84
21736,10.861870604760709,24594719.873558007,6202415.962067402,84
21893,10.861870604760709,24594719.873558007,6202415.962067402,84
14226,10.861870604760709,24594719.873558007,6073868.962067402,84
20190,10.861870604760709,24594719.873558007,6083618.962067402,84
22818,10.861870604760709,24594719.873558007,6172415.962067402,84
15337,10.861870604760709,24594719.873558007,6172415.962067402,84
28237,10.861870604760709,24594719.873558007,6172415.962067402,84
14600,10.861870604760709,24594719.873558007,6172415.962067402,84
14891,10.861870604760709,24594719.873558007,6164915.962067402,84
21003,10.861870604760709,24594719.873558007,6202415.962067402,84
16240,10.861870604760709,24594719.873558007,6073868.962067402,84
13703,10.861870604760709,24594719.873558007,6164915.962067402,84
20046,10.861870604760709,24594719.873558007,6172415.962067402,84
21123,10.861870604760709,24594719.873558007,6172415.962067402,84
14877,10.861870604760709,24594719.873558007,6202415.962067402,84
29733,10.861870604760709,24594719.873558007,6083618.962067402,84
24521,10.861870604760709,24594719.873558007,6172415.962067402,84
19808,10.861870604760709,24594719.873558007,6172415.962067402,84
25927,10.861870604760709,24594719.873558007,6083618.962067402,84
30015,10.861870604760709,24594719.873558007,6202415.962067402,84
15317,10.861870604760709,24594719.873558007,6172415.962067402,84
23318,10.861870604760709,24594719.873558007,6202415.962067402,84
14393,10.861870604760709,24594719.873558007,6202415.962067402,84
29212,10.861870604760709,24594719.873558007,6073868.962067402,84
26229,10.861870604760709,24594719.873558007,6172415.962067402,84
15522,10.861870604760709,24594719.873558007,6172415.962067402,84
23360,10.861870604760709,24594719.873558007,6172415.962067402,84
27793,10.861870604760709,24594719.873558007,6172415.962067402,84
27295,10.861870604760709,24594719.873558007,6194915.962067402,84
18674,10.861870604760709,24594719.873558007,6164915.962067402,84
16364,10.861870604760709,24594719.873558007,6172415.962067402,84
16974,10.861870604760709,24594719.873558007,6172415.962067402,84
16973,10.861870604760709,24594719.873558007,6172415.962067402,84
27093,10.861870604760709,24594719.873558007,6172415.962067402,84
24997,10.861870604760709,24594719.873558007,6172415.962067402,84
26647,10.861870604760709,24594719.873558007,6172415.962067402,84
22418,10.861870604760709,24594719.873558007,6172415.962067402,84
24769,10.861870604760709,24594719.873558007,6172415.962067402,84
21358,10.861870604760709,24594719.873558007,6164915.962067402,84
16266,10.861870604760709,24594719.873558007,6164915.962067402,84
16371,10.861870604760709,24594719.873558007,6169415.962067402,84
13430,10.861870604760709,24594719.873558007,6073868.962067402,84
22540,10.861870604760709,24594719.873558007,6172415.962067402,84
23491,10.861870604760709,24594719.873558007,6180665.962067402,84
15028,10.861870604760709,24594719.873558007,6202415.962067402,84
16499,10.861870604760709,24594719.873558007,6172415.962067402,84
27269,10.861870604760709,24594719.873558007,6187415.962067402,84
15004,10.861870604760709,24594719.873558007,6172415.962067402,84
28748,10.861870604760709,24594719.873558007,6172415.962067402,84
17121,10.861870604760709,24594719.873558007,6172415.962067402,84
18736,10.861870604760709,24594719.873558007,6202415.962067402,84
21565,10.861870604760709,24594719.873558007,6172415.962067402,84
16328,10.861870604760709,24594719.873558007,6202415.962067402,84
14989,10.861870604760709,24594719.873558007,6164915.962067402,84
24000,10.861870604760709,24594719.873558007,6172415.962067402,84
17868,10.861870604760709,24594719.873558007,6172415.962067402,84
22178,10.861870604760709,24594719.873558007,6202415.962067402,84
20144,10.861870604760709,24594719.873558007,6194915.962067402,84
20138,10.861870604760709,24594719.873558007,6172415.962067402,84
14301,10.861870604760709,24594719.873558007,6172415.962067402,84
25066,10.861870604760709,24594719.873558007,6202415.962067402,84
23509,10.861870604760709,24594719.873558007,6164915.962067402,84
25393,10.861870604760709,24594719.873558007,6179915.962067402,84
29158,10.861870604760709,24594719.873558007,6172415.962067402,84
21929,10.861870604760709,24594719.873558007,6172415.962067402,84
29477,10.861870604760709,24594719.873558007,6176165.962067402,84
20494,10.861870604760709,24594719.873558007,6202415.962067402,84
20519,10.861870604760709,24594719.873558007,6187415.962067402,84
23943,10.861870604760709,24594719.873558007,6194915.962067402,84
17048,10.861870604760709,24594719.873558007,6172415.962067402,84
24672,10.861870604760709,24594719.873558007,6172415.962067402,84
15404,10.861870604760709,24594719.873558007,6073868.962067402,84
15410,10.861870604760709,24594719.873558007,6172415.962067402,84
16340,10.861870604760709,24594719.873558007,6172415.962067402,84
21912,10.861870604760709,24594719.873558007,6172415.962067402,84
17888,10.861870604760709,24594719.873558007,6083618.962067402,84
23683,10.861870604760709,24594719.873558007,6202415.962067402,84
27173,10.861870604760709,24594719.873558007,6172415.962067402,84
17113,10.861870604760709,24594719.873558007,6172415.962067402,84
14936,10.861870604760709,24594719.873558007,6172415.962067402,84
25377,10.861870604760709,24594719.873558007,6202415.962067402,84
18729,10.861870604760709,24594719.873558007,6172415.962067402,84
25400,10.861870604760709,24594719.873558007,6172415.962067402,84
22732,10.861870604760709,24594719.873558007,6157415.962067402,84
28564,10.861870604760709,24594719.873558007,6182915.962067402,84
22802,10.861870604760709,24594719.873558007,6202415.962067402,84
29681,10.861870604760709,24594719.873558007,6172415.962067402,84
20181,10.861870604760709,24594719.873558007,6187415.962067402,84
16484,10.861870604760709,24594719.873558007,6202415.962067402,84
14237,10.861870604760709,24594719.873558007,6172415.962067402,84
27709,10.861870604760709,24594719.873558007,6083618.962067402,84
26577,10.861870604760709,24594719.873558007,6202415.962067402,84
22920,10.861870604760709,24594719.873558007,6073868.962067402,84
13940,10.861870604760709,24594719.873558007,6083618.962067402,84
26581,10.861870604760709,24594719.873558007,6202415.962067402,84
21312,10.861870604760709,24594719.873558007,6172415.962067402,84
15386,10.861870604760709,24594719.873558007,6172415.962067402,84
27838,10.861870604760709,24594719.873558007,6073868.962067402,84
25040,10.861870604760709,24594719.873558007,6073868.962067402,84
24499,10.861870604760709,24594719.873558007,6202415.962067402,84
18688,10.861870604760709,24594719.873558007,6083618.962067402,84
21012,10.861870604760709,24594719.873558007,6172415.962067402,84
14683,10.861870604760709,24594719.873558007,6183665.962067402,84
15150,10.861870604760709,24594719.873558007,6083618.962067402,84
17140,10.861870604760709,24594719.873558007,6172415.962067402,84
23930,10.861870604760709,24594719.873558007,6202415.962067402,84
21602,10.861870604760709,24594719.873558007,6172415.962067402,84
13538,10.861870604760709,24594719.873558007,6172415.962067402,84
25300,10.861870604760709,24594719.873558007,6172415.962067402,84
27126,10.861870604760709,24594719.873558007,6172415.962067402,84
19725,10.861870604760709,24594719.873558007,6172415.962067402,84
17155,10.861870604760709,24594719.873558007,6182915.962067402,84
28232,10.861870604760709,24594719.873558007,6083618.962067402,84
14246,10.861870604760709,24594719.873558007,6202415.962067402,84
14274,10.861870604760709,24594719.873558007,6172415.962067402,84
14000,10.861870604760709,24594719.873558007,6073868.962067402,84
20127,10.861870604760709,24594719.873558007,6202415.962067402,84
21058,10.861870604760709,24594719.873558007,6172415.962067402,84
14913,10.861870604760709,24594719.873558007,6172415.962067402,84
26556,10.861870604760709,24594719.873558007,6172415.962067402,84
27305,10.861870604760709,24594719.873558007,6180665.962067402,84
15714,10.861870604760709,24594719.873558007,6172415.962067402,84
29024,10.861870604760709,24594719.873558007,6164915.962067402,84
14540,10.861870604760709,24594719.873558007,6172415.962067402,84
21175,10.861870604760709,24594719.873558007,6172415.962067402,84
19053,10.861870604760709,24594719.873558007,6172415.962067402,84
21672,10.861870604760709,24594719.873558007,6189665.962067402,84
17510,10.861870604760709,24594719.873558007,6202415.962067402,84
23418,10.861870604760709,24594719.873558007,6202415.962067402,84
28051,10.861870604760709,24594719.873558007,6172415.962067402,84
27370,10.861870604760709,24594719.873558007,6202415.962067402,84
28360,10.861870604760709,24594719.873558007,6073868.962067402,84
24438,10.861870604760709,24594719.873558007,6202415.962067402,84
29562,10.861870604760709,24594719.873558007,6180665.962067402,84
28044,10.861870604760709,24594719.873558007,6172415.962067402,84
18386,10.861870604760709,24594719.873558007,6164915.962067402,84
16753,10.861870604760709,24594719.873558007,6083618.962067402,84
14458,10.861870604760709,24594719.873558007,6172415.962067402,84
22215,10.861870604760709,24594719.873558007,6172415.962067402,84
27476,10.861870604760709,24594719.873558007,6172415.962067402,84
19558,10.861870604760709,24594719.873558007,6164915.962067402,84
23763,10.861870604760709,24594719.873558007,6194915.962067402,84
16105,10.861870604760709,24594719.873558007,6172415.962067402,84
26798,10.861870604760709,24594719.873558007,6194915.962067402,84
24103,10.861870604760709,24594719.873558007,6202415.962067402,84
15637,10.861870604760709,24594719.873558007,6172415.962067402,84
29806,10.861870604760709,24594719.873558007,6164915.962067402,84
30065,10.861870604760709,24594719.873558007,6172415.962067402,84
18345,10.861870604760709,24594719.873558007,6083618.962067402,84
20604,10.861870604760709,24594719.873558007,6164915.962067402,84
28288,10.861870604760709,24594719.873558007,6202415.962067402,84
23260,10.861870604760709,24594719.873558007,6172415.962067402,84
28056,10.861870604760709,24594719.873558007,6169415.962067402,84
17532,10.861870604760709,24594719.873558007,6172415.962067402,84
16052,10.861870604760709,24594719.873558007,6172415.962067402,84
15648,10.861870604760709,24594719.873558007,6172415.962067402,84
20790,10.861870604760709,24594719.873558007,6170915.962067402,84
14549,10.861870604760709,24594719.873558007,6172415.962067402,84
25994,10.861870604760709,24594719.873558007,6172415.962067402,84
24548,10.861870604760709,24594719.873558007,6172415.962067402,84
20611,10.861870604760709,24594719.873558007,6172415.962067402,84
18533,10.861870604760709,24594719.873558007,6202415.962067402,84
20854,10.861870604760709,24594719.873558007,6172415.962067402,84
22031,10.861870604760709,24594719.873558007,6202415.962067402,84
18342,10.861870604760709,24594719.873558007,6169415.962067402,84
15255,10.861870604760709,24594719.873558007,6187415.962067402,84
24454,10.861870604760709,24594719.873558007,6172415.962067402,84
29768,10.861870604760709,24594719.873558007,6194915.962067402,84
15722,10.861870604760709,24594719.873558007,6172415.962067402,84
22132,10.861870604760709,24594719.873558007,6172415.962067402,84
17445,10.861870604760709,24594719.873558007,6172415.962067402,84
18968,10.861870604760709,24594719.873558007,6172415.962067402,84
17387,10.861870604760709,24594719.873558007,6172415.962067402,84
22961,10.861870604760709,24594719.873558007,6172415.962067402,84
24557,10.861870604760709,24594719.873558007,6184415.962067402,84
28020,10.861870604760709,24594719.873558007,6172415.962067402,84
14759,10.861870604760709,24594719.873558007,6172415.962067402,84
22226,10.861870604760709,24594719.873558007,6172415.962067402,84
22567,10.861870604760709,24594719.873558007,6164915.962067402,84
22224,10.861870604760709,24594719.873558007,6172415.962067402,84
16834,10.861870604760709,24594719.873558007,6172415.962067402,84
26053,10.861870604760709,24594719.873558007,6172415.962067402,84
26887,10.861870604760709,24594719.873558007,6172415.962067402,84
22221,10.861870604760709,24594719.873558007,6172415.962067402,84
13597,10.861870604760709,24594719.873558007,6172415.962067402,84
18466,10.861870604760709,24594719.873558007,6164915.962067402,84
23821,10.861870604760709,24594719.873558007,6083618.962067402,84
29775,10.861870604760709,24594719.873558007,6172415.962067402,84
17462,10.861870604760709,24594719.873558007,6172415.962067402,84
15680,10.861870604760709,24594719.873558007,6172415.962067402,84
24880,10.861870604760709,24594719.873558007,6172415.962067402,84
22697,10.861870604760709,24594719.873558007,6202415.962067402,84
20621,10.861870604760709,24594719.873558007,6172415.962067402,84
16763,10.861870604760709,24594719.873558007,6187415.962067402,84
26835,10.861870604760709,24594719.873558007,6194915.962067402,84
29265,10.861870604760709,24594719.873558007,6083618.962067402,84
29085,10.861870604760709,24594719.873558007,6172415.962067402,84
22652,10.861870604760709,24594719.873558007,6172415.962067402,84
21970,10.861870604760709,24594719.873558007,6202415.962067402,84
24562,10.861870604760709,24594719.873558007,6202415.962067402,84
16772,10.861870604760709,24594719.873558007,6172415.962067402,84
29118,10.861870604760709,24594719.873558007,6172415.962067402,84
27454,10.861870604760709,24594719.873558007,6172415.962067402,84
27399,10.861870604760709,24594719.873558007,6172415.962067402,84
29266,10.861870604760709,24594719.873558007,6194165.962067402,84
17463,10.861870604760709,24594719.873558007,6172415.962067402,84
15726,10.861870604760709,24594719.873558007,6083618.962067402,84
27392,10.861870604760709,24594719.873558007,6202415.962067402,84
14578,10.861870604760709,24594719.873558007,6202415.962067402,84
29227,10.861870604760709,24594719.873558007,6172415.962067402,84
25970,10.861870604760709,24594719.873558007,6202415.962067402,84
18254,10.861870604760709,24594719.873558007,6172415.962067402,84
26196,10.861870604760709,24594719.873558007,6187415.962067402,84
19152,10.861870604760709,24594719.873558007,6202415.962067402,84
15587,10.861870604760709,24594719.873558007,6172415.962067402,84
26194,10.861870604760709,24594719.873558007,6172415.962067402,84
13638,10.861870604760709,24594719.873558007,6173915.962067402,84
18879,10.861870604760709,24594719.873558007,6172415.962067402,84
18274,10.861870604760709,24594719.873558007,6202415.962067402,84
14859,10.861870604760709,24594719.873558007,6073868.962067402,84
13635,10.861870604760709,24594719.873558007,6202415.962067402,84
25946,10.861870604760709,24594719.873558007,6073868.962067402,84
22844,10.861870604760709,24594719.873558007,6172415.962067402,84
26187,10.861870604760709,24594719.873558007,6083618.962067402,84
27042,10.861870604760709,24594719.873558007,6172415.962067402,84
28082,10.861870604760709,24594719.873558007,6172415.962067402,84
24960,10.861870604760709,24594719.873558007,6083618.962067402,84
25511,10.861870604760709,24594719.873558007,6172415.962067402,84
14061,10.861870604760709,24594719.873558007,6202415.962067402,84
20275,10.861870604760709,24594719.873558007,6187415.962067402,84
23155,10.861870604760709,24594719.873558007,6172415.962067402,84
28265,10.861870604760709,24594719.873558007,6172415.962067402,84
19159,10.861870604760709,24594719.873558007,6172415.962067402,84
21133,10.861870604760709,24594719.873558007,6202415.962067402,84
22255,10.861870604760709,24594719.873558007,6083618.962067402,84
24800,10.861870604760709,24594719.873558007,6073868.962067402,84
21869,10.861870604760709,24594719.873558007,6172415.962067402,84
15552,10.861870604760709,24594719.873558007,6073868.962067402,84
25480,10.861870604760709,24594719.873558007,6172415.962067402,84
18231,10.861870604760709,24594719.873558007,6202415.962067402,84
26213,10.861870604760709,24594719.873558007,6172415.962067402,84
24969,10.861870604760709,24594719.873558007,6172415.962067402,84
22370,10.861870604760709,24594719.873558007,6172415.962067402,84
22888,10.861870604760709,24594719.873558007,6172415.962067402,84
28863,10.861870604760709,24594719.873558007,6202415.962067402,84
18240,10.861870604760709,24594719.873558007,6172415.962067402,84
16599,10.861870604760709,24594719.873558007,6172415.962067402,84
19164,10.861870604760709,24594719.873558007,6202415.962067402,84
27924,10.861870604760709,24594719.873558007,6172415.962067402,84
15562,10.861870604760709,24594719.873558007,6172415.962067402,84
15206,10.861870604760709,24594719.873558007,6172415.962067402,84
18977,10.861870604760709,24594719.873558007,6073868.962067402,84
25974,10.861870604760709,24594719.873558007,6172415.962067402,84
